oracion,type1,glosa1,start_time1,end_time1,type2,start_time2,end_time2,tt1_duration,tt1_frames,type3,glosa2,start_time3,end_time3,type4,start_time4,end_time4,tt2_duration,tt2_frames,type5,glosa3,start_time5,end_time5
CUARENTA_ORACION_2.eaf,gloss,CUARENTA_2,3.546,4.18,transition,4.18,4.193,0.0129999999999999,0,gloss,AGARRAR-BOTELLA_1,4.193,4.813,transition,4.813,4.813,0.0,0,gloss,COLOCAR-BOTELLA_1,4.813,5.46
CUATRO_ORACION_1.eaf,gloss,IX_1,1.55,2.9,transition,2.9,2.91,0.010000000000000231,0,gloss,MAMA_1,2.91,3.59,transition,3.59,3.59,0.0,0,gloss,CUATRO_1,3.59,4.1
CUATRO_ORACION_1.eaf,gloss,MAMA_1,2.91,3.59,transition,3.59,3.59,0.0,0,gloss,CUATRO_1,3.59,4.1,transition,4.1,4.11,0.010000000000000675,0,gloss,LLEGAR_1,4.11,5.29
CUATRO_ORACION_1.eaf,gloss,CUATRO_1,3.59,4.1,transition,4.1,4.11,0.010000000000000675,0,gloss,LLEGAR_1,4.11,5.29,transition,5.29,5.31,0.019999999999999574,1,gloss,AYUDAR_1,5.31,6.02
CUATRO_ORACION_1.eaf,gloss,LLEGAR_1,4.11,5.29,transition,5.29,5.31,0.019999999999999574,1,gloss,AYUDAR_1,5.31,6.02,transition,6.02,6.03,0.010000000000000675,0,gloss,IX_1,6.03,6.55
CUATRO_ORACION_1.eaf,gloss,AYUDAR_1,5.31,6.02,transition,6.02,6.03,0.010000000000000675,0,gloss,IX_1,6.03,6.55,transition,6.55,6.56,0.009999999999999787,0,gloss,ENSEÑAR_1,6.56,7.23
CUATRO_ORACION_1.eaf,gloss,IX_1,6.03,6.55,transition,6.55,6.56,0.009999999999999787,0,gloss,ENSEÑAR_1,6.56,7.23,transition,7.23,7.24,0.009999999999999787,0,gloss,SEÑAR_1,7.24,7.91
CUERPO_ORACION_1.eaf,gloss,MI_1,0.822,1.224,transition,1.224,1.232,0.008000000000000007,0,gloss,CUERPO_1,1.232,1.854,transition,1.854,1.854,0.0,0,gloss,SUCIO_1,1.854,3.025
CUNA_ORACION_1.eaf,gloss,MI_1,2.166,2.493,transition,2.493,2.5,0.007000000000000117,0,gloss,SOBRINA_1,2.5,3.286,transition,3.286,3.286,0.0,0,gloss,YO_1,3.286,3.493
CUNA_ORACION_1.eaf,gloss,SOBRINA_1,2.5,3.286,transition,3.286,3.286,0.0,0,gloss,YO_1,3.286,3.493,transition,3.493,3.493,0.0,0,gloss,VER_1,3.493,4.126
CUNA_ORACION_1.eaf,gloss,YO_1,3.286,3.493,transition,3.493,3.493,0.0,0,gloss,VER_1,3.493,4.126,transition,4.126,4.14,0.013999999999999346,0,gloss,CUNA_1,4.14,5.806
CUNA_ORACION_1.eaf,gloss,VER_1,3.493,4.126,transition,4.126,4.14,0.013999999999999346,0,gloss,CUNA_1,4.14,5.806,transition,5.806,5.806,0.0,0,gloss,DORMIR_1,5.806,6.906
CUNA_ORACION_2.eaf,gloss,YO_1,1.846,2.293,transition,2.293,2.3,0.006999999999999673,0,gloss,VER_1,2.3,2.893,transition,2.893,2.893,0.0,0,gloss,COMO_1,2.893,3.433
CUNA_ORACION_2.eaf,gloss,VER_1,2.3,2.893,transition,2.893,2.893,0.0,0,gloss,COMO_1,2.893,3.433,transition,3.433,3.433,0.0,0,gloss,FANTASMA_1,3.433,4.053
CUNA_ORACION_2.eaf,gloss,COMO_1,2.893,3.433,transition,3.433,3.433,0.0,0,gloss,FANTASMA_1,3.433,4.053,transition,4.053,4.053,0.0,0,gloss,CUNA_1,4.053,4.41
CUNA_ORACION_2.eaf,gloss,FANTASMA_1,3.433,4.053,transition,4.053,4.053,0.0,0,gloss,CUNA_1,4.053,4.41,transition,4.41,4.41,0.0,0,gloss,UNO_1,4.41,4.74
CUNA_ORACION_2.eaf,gloss,CUNA_1,4.053,4.41,transition,4.41,4.41,0.0,0,gloss,UNO_1,4.41,4.74,transition,4.74,4.746,0.006000000000000227,0,gloss,CUNA_1,4.746,7.246
DAR-PASOS_ORACION_1.eaf,gloss,YO_1,1.333,1.813,transition,1.813,1.84,0.027000000000000135,1,gloss,CAMINAR-PERSONA_2,1.84,2.493,transition,2.493,2.493,0.0,0,gloss,DAR-PASOS_1,2.493,4.0
DAR-PASOS_ORACION_1.eaf,gloss,CAMINAR-PERSONA_2,1.84,2.493,transition,2.493,2.493,0.0,0,gloss,DAR-PASOS_1,2.493,4.0,transition,4.0,4.0,0.0,0,gloss,VER_1,4.0,5.0
DAR-PASOS_ORACION_1.eaf,gloss,DAR-PASOS_1,2.493,4.0,transition,4.0,4.0,0.0,0,gloss,VER_1,4.0,5.0,transition,5.0,5.0,0.0,0,gloss,IX_1,5.0,5.693
DAR-PASOS_ORACION_1.eaf,gloss,VER_1,4.0,5.0,transition,5.0,5.0,0.0,0,gloss,IX_1,5.0,5.693,transition,5.693,5.693,0.0,0,gloss,PELEA_1,5.693,6.373
DAR-PASOS_ORACION_1.eaf,gloss,IX_1,5.0,5.693,transition,5.693,5.693,0.0,0,gloss,PELEA_1,5.693,6.373,transition,6.373,6.386,0.0129999999999999,0,gloss,PERRO_2,6.386,7.293
DAR-PASOS_ORACION_1.eaf,gloss,PELEA_1,5.693,6.373,transition,6.373,6.386,0.0129999999999999,0,gloss,PERRO_2,6.386,7.293,transition,7.293,7.293,0.0,0,gloss,PELEA_1,7.293,7.906
DAR-PASOS_ORACION_1.eaf,gloss,PERRO_2,6.386,7.293,transition,7.293,7.293,0.0,0,gloss,PELEA_1,7.293,7.906,transition,7.906,7.933,0.027000000000000135,1,gloss,DAR-PASOS_1,7.933,9.8
DAR-PASOS_ORACION_1.eaf,gloss,PELEA_1,7.293,7.906,transition,7.906,7.933,0.027000000000000135,1,gloss,DAR-PASOS_1,7.933,9.8,transition,9.8,9.826,0.0259999999999998,1,gloss,VER_1,9.826,10.386
DAR-PASOS_ORACION_1.eaf,gloss,DAR-PASOS_1,7.933,9.8,transition,9.8,9.826,0.0259999999999998,1,gloss,VER_1,9.826,10.386,transition,10.386,10.426,0.040000000000000924,1,gloss,DOS-PERSONAS_1,10.426,10.853
DAR-PASOS_ORACION_1.eaf,gloss,VER_1,9.826,10.386,transition,10.386,10.426,0.040000000000000924,1,gloss,DOS-PERSONAS_1,10.426,10.853,transition,10.853,10.853,0.0,0,gloss,ENAMORADO_1,10.853,11.64
DAR-PASOS_ORACION_1.eaf,gloss,DOS-PERSONAS_1,10.426,10.853,transition,10.853,10.853,0.0,0,gloss,ENAMORADO_1,10.853,11.64,transition,11.64,11.64,0.0,0,gloss,VER_1,11.64,12.173
DAR-PASOS_ORACION_1.eaf,gloss,ENAMORADO_1,10.853,11.64,transition,11.64,11.64,0.0,0,gloss,VER_1,11.64,12.173,transition,12.173,12.173,0.0,0,gloss,NO-IMPORTAR_1,12.173,12.8
DAR-PASOS_ORACION_1.eaf,gloss,VER_1,11.64,12.173,transition,12.173,12.173,0.0,0,gloss,NO-IMPORTAR_1,12.173,12.8,transition,12.8,12.826,0.0259999999999998,1,gloss,DAR-PASOS_1,12.826,13.746
DEBAJO_ORACION_1.eaf,gloss,YO_1,0.445,0.755,transition,0.755,0.76,0.0050000000000000044,0,gloss,VER_1,0.76,1.025,transition,1.025,1.035,0.010000000000000009,0,gloss,BUSCAR_1,1.035,1.42
DEBAJO_ORACION_1.eaf,gloss,VER_1,0.76,1.025,transition,1.025,1.035,0.010000000000000009,0,gloss,BUSCAR_1,1.035,1.42,transition,1.42,1.425,0.0050000000000001155,0,gloss,GATO_1,1.425,2.025
DEBAJO_ORACION_1.eaf,gloss,BUSCAR_1,1.035,1.42,transition,1.42,1.425,0.0050000000000001155,0,gloss,GATO_1,1.425,2.025,transition,2.025,2.03,0.004999999999999893,0,gloss,DEBAJO_1,2.03,4.015
DEBAJO_ORACION_2.eaf,gloss,YO_2,0.675,0.885,transition,0.885,0.895,0.010000000000000009,0,gloss,BUSCAR_1,0.895,1.395,transition,1.395,1.4,0.004999999999999893,0,gloss,ZAPATO_1,1.4,1.81
DEBAJO_ORACION_2.eaf,gloss,BUSCAR_1,0.895,1.395,transition,1.395,1.4,0.004999999999999893,0,gloss,ZAPATO_1,1.4,1.81,transition,1.81,1.825,0.014999999999999902,0,gloss,NADA_1,1.825,2.1
DEBAJO_ORACION_2.eaf,gloss,ZAPATO_1,1.4,1.81,transition,1.81,1.825,0.014999999999999902,0,gloss,NADA_1,1.825,2.1,transition,2.1,2.105,0.004999999999999893,0,gloss,IX_1,2.105,2.55
DEBAJO_ORACION_2.eaf,gloss,NADA_1,1.825,2.1,transition,2.1,2.105,0.004999999999999893,0,gloss,IX_1,2.105,2.55,transition,2.55,2.555,0.0050000000000003375,0,gloss,DEBAJO_2,2.555,3.795
DEBAJO_ORACION_3.eaf,gloss,BUSCAR_1,1.266,2.113,transition,2.113,2.126,0.0129999999999999,0,gloss,ARETE_1,2.126,3.273,transition,3.273,3.273,0.0,0,gloss,BUSCAR_1,3.273,3.766
DEBAJO_ORACION_3.eaf,gloss,ARETE_1,2.126,3.273,transition,3.273,3.273,0.0,0,gloss,BUSCAR_1,3.273,3.766,transition,3.766,3.766,0.0,0,gloss,DESAPARECER_1,3.766,4.5
DEBAJO_ORACION_3.eaf,gloss,BUSCAR_1,3.273,3.766,transition,3.766,3.766,0.0,0,gloss,DESAPARECER_1,3.766,4.5,transition,4.5,4.506,0.006000000000000227,0,gloss,IX_1,4.506,4.973
DEBAJO_ORACION_3.eaf,gloss,DESAPARECER_1,3.766,4.5,transition,4.5,4.506,0.006000000000000227,0,gloss,IX_1,4.506,4.973,transition,4.973,4.98,0.007000000000000561,0,gloss,DEBAJO_3,4.98,6.686
DENTRO_ORACION_1.eaf,gloss,YO_1,0.692,1.187,transition,1.187,1.209,0.02200000000000002,1,gloss,AHI_1,1.209,1.436,transition,1.436,1.459,0.02300000000000013,1,gloss,VER_1,1.459,1.851
DENTRO_ORACION_1.eaf,gloss,AHI_1,1.209,1.436,transition,1.436,1.459,0.02300000000000013,1,gloss,VER_1,1.459,1.851,transition,1.851,1.868,0.017000000000000126,1,gloss,DENTRO_1,1.868,2.305
DENTRO_ORACION_1.eaf,gloss,VER_1,1.459,1.851,transition,1.851,1.868,0.017000000000000126,1,gloss,DENTRO_1,1.868,2.305,transition,2.305,2.334,0.028999999999999915,1,gloss,GATO_1,2.334,3.066
DESAPARECER_ORACION_1.eaf,gloss,MI_1,1.16,1.33,transition,1.33,1.34,0.010000000000000009,0,gloss,LLAVE_1,1.34,1.73,transition,1.73,1.73,0.0,0,gloss,DESPARECER_1,1.73,2.35
DESAPARECER_ORACION_2.eaf,gloss,YO_1,0.665,0.824,transition,0.824,0.828,0.0040000000000000036,0,gloss,VER_1,0.828,1.151,transition,1.151,1.151,0.0,0,gloss,BOTE_1,1.151,1.649
DESAPARECER_ORACION_2.eaf,gloss,VER_1,0.828,1.151,transition,1.151,1.151,0.0,0,gloss,BOTE_1,1.151,1.649,transition,1.649,1.649,0.0,0,gloss,DESPARECER_2,1.649,2.15
DESPUES_ORACION_1.eaf,gloss,DESPUES_1,0.477,0.764,transition,0.764,0.764,0.0,0,gloss,YO_1,0.764,0.906,transition,0.906,0.91,0.0040000000000000036,0,gloss,DAR_1,0.91,1.44
DESPUES_ORACION_4.eaf,gloss,DESPUES_2,1.18,1.65,transition,1.65,1.65,0.0,0,gloss,GRABAR_1,1.65,2.24,transition,2.24,2.26,0.019999999999999574,1,gloss,DESPUES_2,2.26,2.9
DIA_ORACION_1.eaf,gloss,DIA_1,0.86,1.92,transition,1.92,2.14,0.2200000000000002,7,gloss,YO_1,2.14,2.32,transition,2.32,2.32,0.0,0,gloss,CAMINAR-PERSONA_1,2.32,2.85
DIA_ORACION_1.eaf,gloss,YO_1,2.14,2.32,transition,2.32,2.32,0.0,0,gloss,CAMINAR-PERSONA_1,2.32,2.85,transition,2.85,2.85,0.0,0,gloss,COMPRAR_1,2.85,3.55
DIA_ORACION_1.eaf,gloss,CAMINAR-PERSONA_1,2.32,2.85,transition,2.85,2.85,0.0,0,gloss,COMPRAR_1,2.85,3.55,transition,3.55,3.56,0.010000000000000231,0,gloss,PAN_1,3.56,4.04
DIECINUEVE_ORACION_1.eaf,gloss,IX_1,0.923,1.017,transition,1.017,1.087,0.07000000000000006,2,gloss,PEZ_1,1.087,1.566,transition,1.566,1.566,0.0,0,gloss,CUANTO_1,1.566,1.866
DIECINUEVE_ORACION_1.eaf,gloss,PEZ_1,1.087,1.566,transition,1.566,1.566,0.0,0,gloss,CUANTO_1,1.566,1.866,transition,1.866,1.866,0.0,0,gloss,IX_1,1.866,2.489
DIECINUEVE_ORACION_1.eaf,gloss,CUANTO_1,1.566,1.866,transition,1.866,1.866,0.0,0,gloss,IX_1,1.866,2.489,transition,2.489,2.489,0.0,0,gloss,DIECINUEVE_1,2.489,3.487
DIECINUEVE_ORACION_2.eaf,gloss,IX_1,1.47,2.33,transition,2.33,2.33,0.0,0,gloss,GATO_1,2.33,3.21,transition,3.21,3.21,0.0,0,gloss,CUANTO_2,3.21,4.08
DIECINUEVE_ORACION_2.eaf,gloss,GATO_1,2.33,3.21,transition,3.21,3.21,0.0,0,gloss,CUANTO_2,3.21,4.08,transition,4.08,4.08,0.0,0,gloss,DIECINUEVE_2,4.08,5.44
DIECINUEVE_ORACION_3.eaf,gloss,BUS_1,0.38,1.42,transition,1.42,1.43,0.010000000000000009,0,gloss,IX_1,1.43,2.45,transition,2.45,2.46,0.009999999999999787,0,gloss,DIECINUEVE_3,2.46,4.07
DIECIOCHO_ORACION_1.eaf,gloss,CUANTO_1,0.73,1.2,transition,1.2,1.2,0.0,0,gloss,CHANCHO_1,1.2,2.45,transition,2.45,2.45,0.0,0,gloss,DIECIOCHO_1,2.45,3.88
DIECIOCHO_ORACION_2.eaf,gloss,CUANTO_1,1.13,2.39,transition,2.39,2.39,0.0,0,gloss,GALLINA_1,2.39,3.42,transition,3.42,3.43,0.010000000000000231,0,gloss,DIECIOCHO_2,3.43,5.23
DIECIOCHO_ORACION_3.eaf,gloss,HUEVO_1,1.154,1.585,transition,1.585,1.585,0.0,0,gloss,HUEVO_1,1.585,1.95,transition,1.95,1.95,0.0,0,gloss,CUANTO_1,1.95,2.79
DIECIOCHO_ORACION_3.eaf,gloss,HUEVO_1,1.585,1.95,transition,1.95,1.95,0.0,0,gloss,CUANTO_1,1.95,2.79,transition,2.79,2.79,0.0,0,gloss,DIECIOCHO_3,2.79,4.32
DIECISEIS_ORACION_1.eaf,gloss,SILLA_1,0.99,1.52,transition,1.52,1.52,0.0,0,gloss,CUANTO_1,1.52,2.11,transition,2.11,2.11,0.0,0,gloss,YA_1,2.11,2.41
DIECISEIS_ORACION_1.eaf,gloss,CUANTO_1,1.52,2.11,transition,2.11,2.11,0.0,0,gloss,YA_1,2.11,2.41,transition,2.41,2.41,0.0,0,gloss,IX_1,2.41,2.8
DIECISEIS_ORACION_1.eaf,gloss,YA_1,2.11,2.41,transition,2.41,2.41,0.0,0,gloss,IX_1,2.41,2.8,transition,2.8,2.8,0.0,0,gloss,DIECISEIS_1,2.8,3.96
DIECISEIS_ORACION_2.eaf,gloss,CUANTO_2,0.46,0.73,transition,0.73,0.73,0.0,0,gloss,MONO_1,0.73,1.66,transition,1.66,1.67,0.010000000000000009,0,gloss,CUANTO_2,1.67,2.06
DIECISEIS_ORACION_2.eaf,gloss,MONO_1,0.73,1.66,transition,1.66,1.67,0.010000000000000009,0,gloss,CUANTO_2,1.67,2.06,transition,2.06,2.06,0.0,0,gloss,DIECISEIS_2,2.06,3.67
DIECISEIS_ORACION_3.eaf,gloss,GATO_1,0.85,1.72,transition,1.72,1.72,0.0,0,gloss,CUANTO_2,1.72,2.62,transition,2.62,2.62,0.0,0,gloss,DIECISEIS_3,2.62,3.69
DIECISEIS_ORACION_3.eaf,gloss,CUANTO_2,1.72,2.62,transition,2.62,2.62,0.0,0,gloss,DIECISEIS_3,2.62,3.69,transition,3.69,3.69,0.0,0,gloss,INCREIBLE_1,3.69,4.6
DIECISIETE_ORACION_1.eaf,gloss,CUANTO_2,0.95,1.66,transition,1.66,1.68,0.020000000000000018,1,gloss,PERRO_1,1.68,2.53,transition,2.53,2.54,0.010000000000000231,0,gloss,DIECISIETE_1,2.54,4.13
DIECISIETE_ORACION_2.eaf,gloss,CUANTO_3,1.37,1.69,transition,1.69,1.69,0.0,0,gloss,PATO_1,1.69,2.61,transition,2.61,2.63,0.020000000000000018,1,gloss,IX_1,2.63,2.8
DIECISIETE_ORACION_2.eaf,gloss,PATO_1,1.69,2.61,transition,2.61,2.63,0.020000000000000018,1,gloss,IX_1,2.63,2.8,transition,2.8,2.81,0.010000000000000231,0,gloss,DIECISIETE_2,2.81,4.66
DIECISIETE_ORACION_3.eaf,gloss,POLLO_1,0.69,1.49,transition,1.49,1.49,0.0,0,gloss,CUANTO_3,1.49,2.15,transition,2.15,2.15,0.0,0,gloss,DIECISIETE_3,2.15,3.72
DIEZ_ORACION_1.eaf,gloss,YO_1,1.58,2.52,transition,2.52,2.533,0.0129999999999999,0,gloss,VER_1,2.533,3.616,transition,3.616,3.616,0.0,0,gloss,MUCHO_1,3.616,4.716
DIEZ_ORACION_1.eaf,gloss,VER_1,2.533,3.616,transition,3.616,3.616,0.0,0,gloss,MUCHO_1,3.616,4.716,transition,4.716,4.716,0.0,0,gloss,PERO_1,4.716,5.233
DIEZ_ORACION_1.eaf,gloss,MUCHO_1,3.616,4.716,transition,4.716,4.716,0.0,0,gloss,PERO_1,4.716,5.233,transition,5.233,5.233,0.0,0,gloss,POCO_1,5.233,5.633
DIEZ_ORACION_1.eaf,gloss,PERO_1,4.716,5.233,transition,5.233,5.233,0.0,0,gloss,POCO_1,5.233,5.633,transition,5.633,5.633,0.0,0,gloss,NIÑO_1,5.633,5.78
DIEZ_ORACION_1.eaf,gloss,POCO_1,5.233,5.633,transition,5.633,5.633,0.0,0,gloss,NIÑO_1,5.633,5.78,transition,5.78,5.78,0.0,0,gloss,NIÑO_1,5.78,5.978
DIEZ_ORACION_1.eaf,gloss,NIÑO_1,5.633,5.78,transition,5.78,5.78,0.0,0,gloss,NIÑO_1,5.78,5.978,transition,5.978,5.978,0.0,0,gloss,NIÑO_1,5.978,6.431
DIEZ_ORACION_1.eaf,gloss,NIÑO_1,5.78,5.978,transition,5.978,5.978,0.0,0,gloss,NIÑO_1,5.978,6.431,transition,6.431,6.431,0.0,0,gloss,NIÑO_1,6.431,6.833
DIEZ_ORACION_1.eaf,gloss,NIÑO_1,5.978,6.431,transition,6.431,6.431,0.0,0,gloss,NIÑO_1,6.431,6.833,transition,6.833,6.833,0.0,0,gloss,DIEZ_1,6.833,7.5
DIEZ_ORACION_2.eaf,gloss,YO_1,4.57,4.93,transition,4.93,4.93,0.0,0,gloss,VER_1,4.93,6.35,transition,6.35,6.35,0.0,0,gloss,IX_1,6.35,8.13
DIEZ_ORACION_2.eaf,gloss,VER_1,4.93,6.35,transition,6.35,6.35,0.0,0,gloss,IX_1,6.35,8.13,transition,8.13,8.57,0.4399999999999995,13,gloss,COLEGIO_1,8.57,9.25
DIEZ_ORACION_2.eaf,gloss,IX_1,6.35,8.13,transition,8.13,8.57,0.4399999999999995,13,gloss,COLEGIO_1,8.57,9.25,transition,9.25,9.26,0.009999999999999787,0,gloss,SOLO_1,9.26,9.59
DIEZ_ORACION_2.eaf,gloss,COLEGIO_1,8.57,9.25,transition,9.25,9.26,0.009999999999999787,0,gloss,SOLO_1,9.26,9.59,transition,9.59,9.61,0.019999999999999574,1,gloss,SORDO_1,9.61,10.04
DIEZ_ORACION_2.eaf,gloss,SOLO_1,9.26,9.59,transition,9.59,9.61,0.019999999999999574,1,gloss,SORDO_1,9.61,10.04,transition,10.04,10.04,0.0,0,gloss,DIEZ_2,10.04,10.46
DIEZ_ORACION_2.eaf,gloss,SORDO_1,9.61,10.04,transition,10.04,10.04,0.0,0,gloss,DIEZ_2,10.04,10.46,transition,10.46,10.46,0.0,0,gloss,NADA-MAS_1,10.46,10.8
DINERO_ORACION_2.eaf,gloss,PAGAR_1,0.425,0.589,transition,0.589,0.592,0.0030000000000000027,0,gloss,DINERO_1,0.592,0.878,transition,0.878,0.88,0.0020000000000000018,0,gloss,MISIO_1,0.88,1.65
DOCE_ORACION_1.eaf,gloss,YO_1,1.37,2.49,transition,2.49,2.85,0.3599999999999999,11,gloss,TERMINAR_1,2.85,3.29,transition,3.29,3.29,0.0,0,gloss,COLEGIO_1,3.29,3.67
DOCE_ORACION_1.eaf,gloss,TERMINAR_1,2.85,3.29,transition,3.29,3.29,0.0,0,gloss,COLEGIO_1,3.29,3.67,transition,3.67,3.67,0.0,0,gloss,GRADUARSE_1,3.67,4.33
DOCE_ORACION_1.eaf,gloss,COLEGIO_1,3.29,3.67,transition,3.67,3.67,0.0,0,gloss,GRADUARSE_1,3.67,4.33,transition,4.33,4.33,0.0,0,gloss,DOCE_1,4.33,5.09
DOCE_ORACION_1.eaf,gloss,GRADUARSE_1,3.67,4.33,transition,4.33,4.33,0.0,0,gloss,DOCE_1,4.33,5.09,transition,5.09,5.67,0.5800000000000001,17,gloss,EDAD_1,5.67,6.12
DOCE_ORACION_2.eaf,gloss,YO_1,1.42,2.02,transition,2.02,2.03,0.009999999999999787,0,gloss,VER_1,2.03,2.64,transition,2.64,2.64,0.0,0,gloss,IMPOSIBLE_1,2.64,3.06
DOCE_ORACION_2.eaf,gloss,VER_1,2.03,2.64,transition,2.64,2.64,0.0,0,gloss,IMPOSIBLE_1,2.64,3.06,transition,3.06,3.07,0.009999999999999787,0,gloss,PENSAR_1,3.07,3.78
DOCE_ORACION_2.eaf,gloss,IMPOSIBLE_1,2.64,3.06,transition,3.06,3.07,0.009999999999999787,0,gloss,PENSAR_1,3.07,3.78,transition,3.78,3.787,0.007000000000000117,0,gloss,VER_1,3.787,3.904
DOCE_ORACION_2.eaf,gloss,PENSAR_1,3.07,3.78,transition,3.78,3.787,0.007000000000000117,0,gloss,VER_1,3.787,3.904,transition,3.904,3.904,0.0,0,gloss,IX_1,3.904,4.091
DOCE_ORACION_2.eaf,gloss,VER_1,3.787,3.904,transition,3.904,3.904,0.0,0,gloss,IX_1,3.904,4.091,transition,4.091,4.091,0.0,0,gloss,OJOS_1,4.091,4.716
DOCE_ORACION_2.eaf,gloss,IX_1,3.904,4.091,transition,4.091,4.091,0.0,0,gloss,OJOS_1,4.091,4.716,transition,4.716,4.716,0.0,0,gloss,HABER_1,4.716,5.628
DOCE_ORACION_2.eaf,gloss,OJOS_1,4.091,4.716,transition,4.716,4.716,0.0,0,gloss,HABER_1,4.716,5.628,transition,5.628,5.628,0.0,0,gloss,DOCE_2,5.628,6.347
DOCE_ORACION_3.eaf,gloss,YO_1,1.13,1.25,transition,1.25,1.25,0.0,0,gloss,VIAJAR_1,1.25,1.76,transition,1.76,1.77,0.010000000000000009,0,gloss,AVION_1,1.77,2.81
DOCE_ORACION_3.eaf,gloss,VIAJAR_1,1.25,1.76,transition,1.76,1.77,0.010000000000000009,0,gloss,AVION_1,1.77,2.81,transition,2.81,2.81,0.0,0,gloss,DOCE_3,2.81,3.49
DOCE_ORACION_3.eaf,gloss,AVION_1,1.77,2.81,transition,2.81,2.81,0.0,0,gloss,DOCE_3,2.81,3.49,transition,3.49,3.5,0.009999999999999787,0,gloss,PAIS_1,3.5,4.69
DONDE_ORACION_1.eaf,gloss,DONDE_1,0.62,1.11,transition,1.11,1.12,0.010000000000000009,0,gloss,LUGAR_1,1.12,1.63,transition,1.63,1.63,0.0,0,gloss,IX_1,1.63,1.75
DONDE_ORACION_1.eaf,gloss,LUGAR_1,1.12,1.63,transition,1.63,1.63,0.0,0,gloss,IX_1,1.63,1.75,transition,1.75,1.77,0.020000000000000018,1,gloss,DONDE_1,1.77,2.15
DONDE_ORACION_2.eaf,gloss,PENSAR_1,0.85,1.09,transition,1.09,1.1,0.010000000000000009,0,gloss,IR_2,1.1,1.58,transition,1.58,1.58,0.0,0,gloss,DONDE_1,1.58,2.03
DONDE_ORACION_3.eaf,gloss,YO_1,0.7,1.1,transition,1.1,1.1,0.0,0,gloss,IX_1,1.1,1.45,transition,1.45,1.45,0.0,0,gloss,CASA_1,1.45,1.72
DONDE_ORACION_3.eaf,gloss,IX_1,1.1,1.45,transition,1.45,1.45,0.0,0,gloss,CASA_1,1.45,1.72,transition,1.72,1.72,0.0,0,gloss,DONDE_1,1.72,1.98
DONDE_ORACION_3.eaf,gloss,CASA_1,1.45,1.72,transition,1.72,1.72,0.0,0,gloss,DONDE_1,1.72,1.98,transition,1.98,1.98,0.0,0,gloss,IR_2,1.98,2.5
DONDE_ORACION_3.eaf,gloss,DONDE_1,1.72,1.98,transition,1.98,1.98,0.0,0,gloss,IR_2,1.98,2.5,transition,2.5,2.5,0.0,0,gloss,DONDE_1,2.5,2.86
DORMIR_ORACION_1.eaf,gloss,YO_1,0.71,1.07,transition,1.07,1.07,0.0,0,gloss,TEMPRANO_1,1.07,1.62,transition,1.62,1.63,0.009999999999999787,0,gloss,DORMIR_1,1.63,2.31
DORMIR_ORACION_2.eaf,gloss,MI_1,0.72,0.95,transition,0.95,0.95,0.0,0,gloss,PERRO_2,0.95,1.58,transition,1.58,1.58,0.0,0,gloss,DORMIR_2,1.58,2.67
DORMIR_ORACION_3.eaf,gloss,MI_1,0.94,1.23,transition,1.23,1.23,0.0,0,gloss,TIA_1,1.23,1.84,transition,1.84,1.84,0.0,0,gloss,DORMIR_2,1.84,2.68
DOS_ORACION_1.eaf,gloss,IX_1,2.7,3.02,transition,3.02,3.03,0.009999999999999787,0,gloss,ESPERAR_1,3.03,3.36,transition,3.36,3.8,0.43999999999999995,13,gloss,QUITAR_1,3.8,4.47
DOS_ORACION_1.eaf,gloss,ESPERAR_1,3.03,3.36,transition,3.36,3.8,0.43999999999999995,13,gloss,QUITAR_1,3.8,4.47,transition,4.47,4.48,0.010000000000000675,0,gloss,BUSCAR-RECIPENTE_1,4.48,5.33
DOS_ORACION_1.eaf,gloss,QUITAR_1,3.8,4.47,transition,4.47,4.48,0.010000000000000675,0,gloss,BUSCAR-RECIPENTE_1,4.48,5.33,transition,5.33,5.34,0.009999999999999787,0,gloss,LLEVAR-RECIPENTE_1,5.34,6.01
DOS_ORACION_1.eaf,gloss,BUSCAR-RECIPENTE_1,4.48,5.33,transition,5.33,5.34,0.009999999999999787,0,gloss,LLEVAR-RECIPENTE_1,5.34,6.01,transition,6.01,6.01,0.0,0,gloss,DOS_1,6.01,6.52
DOS_ORACION_1.eaf,gloss,LLEVAR-RECIPENTE_1,5.34,6.01,transition,6.01,6.01,0.0,0,gloss,DOS_1,6.01,6.52,transition,6.52,6.53,0.010000000000000675,0,gloss,IX,6.53,6.91
DOS_ORACION_1.eaf,gloss,DOS_1,6.01,6.52,transition,6.52,6.53,0.010000000000000675,0,gloss,IX,6.53,6.91,transition,6.91,6.92,0.009999999999999787,0,gloss,DOS_1,6.92,7.24
DOS_ORACION_1.eaf,gloss,IX,6.53,6.91,transition,6.91,6.92,0.009999999999999787,0,gloss,DOS_1,6.92,7.24,transition,7.24,7.26,0.019999999999999574,1,gloss,IX_1,7.26,7.67
EMPEZAR_ORACION_1.eaf,gloss,OYE_1,0.48,0.92,transition,0.92,0.93,0.010000000000000009,0,gloss,YA_1,0.93,1.24,transition,1.24,1.25,0.010000000000000009,0,gloss,CLASE_1,1.25,1.76
EMPEZAR_ORACION_1.eaf,gloss,YA_1,0.93,1.24,transition,1.24,1.25,0.010000000000000009,0,gloss,CLASE_1,1.25,1.76,transition,1.76,1.77,0.010000000000000009,0,gloss,EMPEZAR_1,1.77,2.59
