archivo,tipo,glosa,inicio,fin,duracion,frames
DENTRO_ORACION_1.eaf,glosa,AHI_1,1.209,1.436,0.22699999999999987,7
DENTRO_ORACION_1.eaf,transicion,TRANSICION,1.436,1.459,0.02300000000000013,1
DENTRO_ORACION_1.eaf,glosa,VER_1,1.459,1.851,0.3919999999999999,12
DENTRO_ORACION_1.eaf,transicion,TRANSICION,1.851,1.868,0.017000000000000126,1
DENTRO_ORACION_1.eaf,glosa,DENTRO_1,1.868,2.305,0.43700000000000006,13
DENTRO_ORACION_1.eaf,transicion,TRANSICION,2.305,2.334,0.028999999999999915,1
DENTRO_ORACION_1.eaf,glosa,GATO_1,2.334,3.066,0.7319999999999998,22
DESAPARECER_ORACION_1.eaf,glosa,MI_1,1.16,1.33,0.17000000000000015,5
DESAPARECER_ORACION_1.eaf,transicion,TRANSICION,1.33,1.34,0.010000000000000009,0
DESAPARECER_ORACION_1.eaf,glosa,LLAVE_1,1.34,1.73,0.3899999999999999,12
DESAPARECER_ORACION_1.eaf,glosa,DESPARECER_1,1.73,2.35,0.6200000000000001,19
DESAPARECER_ORACION_2.eaf,glosa,YO_1,0.665,0.824,0.15899999999999992,5
DESAPARECER_ORACION_2.eaf,transicion,TRANSICION,0.824,0.828,0.0040000000000000036,0
DESAPARECER_ORACION_2.eaf,glosa,VER_1,0.828,1.151,0.32300000000000006,10
DESAPARECER_ORACION_2.eaf,glosa,BOTE_1,1.151,1.649,0.498,15
DESAPARECER_ORACION_2.eaf,glosa,DESPARECER_2,1.649,2.15,0.5009999999999999,15
DESPUES_ORACION_1.eaf,glosa,DESPUES_1,0.477,0.764,0.28700000000000003,9
DESPUES_ORACION_1.eaf,glosa,YO_1,0.764,0.906,0.14200000000000002,4
DESPUES_ORACION_1.eaf,transicion,TRANSICION,0.906,0.91,0.0040000000000000036,0
DESPUES_ORACION_1.eaf,glosa,DAR_1,0.91,1.44,0.5299999999999999,16
DESPUES_ORACION_2.eaf,glosa,DESPUES_2,0.71,1.14,0.42999999999999994,13
DESPUES_ORACION_2.eaf,glosa,COMPRAR_1,1.14,1.78,0.6400000000000001,19
DESPUES_ORACION_3.eaf,glosa,DESPUES_3,0.78,1.31,0.53,16
DESPUES_ORACION_3.eaf,glosa,EXAMEN_1,1.31,1.9,0.5899999999999999,18
DESPUES_ORACION_4.eaf,glosa,DESPUES_2,1.18,1.65,0.47,14
DESPUES_ORACION_4.eaf,glosa,GRABAR_1,1.65,2.24,0.5900000000000003,18
DESPUES_ORACION_4.eaf,transicion,TRANSICION,2.24,2.26,0.019999999999999574,1
DESPUES_ORACION_4.eaf,glosa,DESPUES_2,2.26,2.9,0.6400000000000001,19
DIA_ORACION_1.eaf,glosa,DIA_1,0.86,1.92,1.06,32
DIA_ORACION_1.eaf,transicion,TRANSICION,1.92,2.14,0.2200000000000002,7
DIA_ORACION_1.eaf,glosa,YO_1,2.14,2.32,0.17999999999999972,5
DIA_ORACION_1.eaf,glosa,CAMINAR-PERSONA_1,2.32,2.85,0.5300000000000002,16
DIA_ORACION_1.eaf,glosa,COMPRAR_1,2.85,3.55,0.6999999999999997,21
DIA_ORACION_1.eaf,transicion,TRANSICION,3.55,3.56,0.010000000000000231,0
DIA_ORACION_1.eaf,glosa,PAN_1,3.56,4.04,0.48,14
DIECINUEVE_ORACION_1.eaf,glosa,IX_1,0.923,1.017,0.09399999999999986,3
DIECINUEVE_ORACION_1.eaf,transicion,TRANSICION,1.017,1.087,0.07000000000000006,2
DIECINUEVE_ORACION_1.eaf,glosa,PEZ_1,1.087,1.566,0.4790000000000001,14
DIECINUEVE_ORACION_1.eaf,glosa,CUANTO_1,1.566,1.866,0.30000000000000004,9
DIECINUEVE_ORACION_1.eaf,glosa,IX_1,1.866,2.489,0.6229999999999998,19
DIECINUEVE_ORACION_1.eaf,glosa,DIECINUEVE_1,2.489,3.487,0.9980000000000002,30
DIECINUEVE_ORACION_2.eaf,glosa,IX_1,1.47,2.33,0.8600000000000001,26
DIECINUEVE_ORACION_2.eaf,glosa,GATO_1,2.33,3.21,0.8799999999999999,26
DIECINUEVE_ORACION_2.eaf,glosa,CUANTO_2,3.21,4.08,0.8700000000000001,26
DIECINUEVE_ORACION_2.eaf,glosa,DIECINUEVE_2,4.08,5.44,1.3600000000000003,41
DIECINUEVE_ORACION_3.eaf,glosa,BUS_1,0.38,1.42,1.04,31
DIECINUEVE_ORACION_3.eaf,transicion,TRANSICION,1.42,1.43,0.010000000000000009,0
DIECINUEVE_ORACION_3.eaf,glosa,IX_1,1.43,2.45,1.0200000000000002,31
DIECINUEVE_ORACION_3.eaf,transicion,TRANSICION,2.45,2.46,0.009999999999999787,0
DIECINUEVE_ORACION_3.eaf,glosa,DIECINUEVE_3,2.46,4.07,1.6100000000000003,48
DIECIOCHO_ORACION_1.eaf,glosa,CUANTO_1,0.73,1.2,0.47,14
DIECIOCHO_ORACION_1.eaf,glosa,CHANCHO_1,1.2,2.45,1.2500000000000002,38
DIECIOCHO_ORACION_1.eaf,glosa,DIECIOCHO_1,2.45,3.88,1.4299999999999997,43
DIECIOCHO_ORACION_2.eaf,glosa,CUANTO_1,1.13,2.39,1.2600000000000002,38
DIECIOCHO_ORACION_2.eaf,glosa,GALLINA_1,2.39,3.42,1.0299999999999998,31
DIECIOCHO_ORACION_2.eaf,transicion,TRANSICION,3.42,3.43,0.010000000000000231,0
DIECIOCHO_ORACION_2.eaf,glosa,DIECIOCHO_2,3.43,5.23,1.8000000000000003,54
DIECIOCHO_ORACION_3.eaf,glosa,HUEVO_1,1.154,1.585,0.43100000000000005,13
DIECIOCHO_ORACION_3.eaf,glosa,HUEVO_1,1.585,1.95,0.365,11
DIECIOCHO_ORACION_3.eaf,glosa,CUANTO_1,1.95,2.79,0.8400000000000001,25
DIECIOCHO_ORACION_3.eaf,glosa,DIECIOCHO_3,2.79,4.32,1.5300000000000002,46
DIECISEIS_ORACION_1.eaf,glosa,SILLA_1,0.99,1.52,0.53,16
DIECISEIS_ORACION_1.eaf,glosa,CUANTO_1,1.52,2.11,0.5899999999999999,18
DIECISEIS_ORACION_1.eaf,glosa,YA_1,2.11,2.41,0.30000000000000027,9
DIECISEIS_ORACION_1.eaf,glosa,IX_1,2.41,2.8,0.3899999999999997,12
DIECISEIS_ORACION_1.eaf,glosa,DIECISEIS_1,2.8,3.96,1.1600000000000001,35
DIECISEIS_ORACION_2.eaf,glosa,CUANTO_2,0.46,0.73,0.26999999999999996,8
DIECISEIS_ORACION_2.eaf,glosa,MONO_1,0.73,1.66,0.9299999999999999,28
DIECISEIS_ORACION_2.eaf,transicion,TRANSICION,1.66,1.67,0.010000000000000009,0
DIECISEIS_ORACION_2.eaf,glosa,CUANTO_2,1.67,2.06,0.3900000000000001,12
DIECISEIS_ORACION_2.eaf,glosa,DIECISEIS_2,2.06,3.67,1.6099999999999999,48
DIECISEIS_ORACION_3.eaf,glosa,GATO_1,0.85,1.72,0.87,26
DIECISEIS_ORACION_3.eaf,glosa,CUANTO_2,1.72,2.62,0.9000000000000001,27
DIECISEIS_ORACION_3.eaf,glosa,DIECISEIS_3,2.62,3.69,1.0699999999999998,32
DIECISEIS_ORACION_3.eaf,glosa,INCREIBLE_1,3.69,4.6,0.9099999999999997,27
DIECISIETE_ORACION_1.eaf,glosa,CUANTO_2,0.95,1.66,0.71,21
DIECISIETE_ORACION_1.eaf,transicion,TRANSICION,1.66,1.68,0.020000000000000018,1
DIECISIETE_ORACION_1.eaf,glosa,PERRO_1,1.68,2.53,0.8499999999999999,25
DIECISIETE_ORACION_1.eaf,transicion,TRANSICION,2.53,2.54,0.010000000000000231,0
DIECISIETE_ORACION_1.eaf,glosa,DIECISIETE_1,2.54,4.13,1.5899999999999999,48
DIECISIETE_ORACION_2.eaf,glosa,CUANTO_3,1.37,1.69,0.31999999999999984,10
DIECISIETE_ORACION_2.eaf,glosa,PATO_1,1.69,2.61,0.9199999999999999,28
DIECISIETE_ORACION_2.eaf,transicion,TRANSICION,2.61,2.63,0.020000000000000018,1
DIECISIETE_ORACION_2.eaf,glosa,IX_1,2.63,2.8,0.16999999999999993,5
DIECISIETE_ORACION_2.eaf,transicion,TRANSICION,2.8,2.81,0.010000000000000231,0
DIECISIETE_ORACION_2.eaf,glosa,DIECISIETE_2,2.81,4.66,1.85,56
DIECISIETE_ORACION_3.eaf,glosa,POLLO_1,0.69,1.49,0.8,24
DIECISIETE_ORACION_3.eaf,glosa,CUANTO_3,1.49,2.15,0.6599999999999999,20
DIECISIETE_ORACION_3.eaf,glosa,DIECISIETE_3,2.15,3.72,1.5700000000000003,47
DIECISIETE_ORACION_4.eaf,glosa,PATO_1,0.53,1.75,1.22,37
DIECISIETE_ORACION_4.eaf,glosa,DIECISIETE_2,1.75,3.23,1.48,44
DIEZ_ORACION_1.eaf,glosa,YO_1,1.58,2.52,0.94,28
DIEZ_ORACION_1.eaf,transicion,TRANSICION,2.52,2.533,0.0129999999999999,0
DIEZ_ORACION_1.eaf,glosa,VER_1,2.533,3.616,1.0830000000000002,32
DIEZ_ORACION_1.eaf,glosa,MUCHO_1,3.616,4.716,1.1,33
DIEZ_ORACION_1.eaf,glosa,PERO_1,4.716,5.233,0.5169999999999995,16
DIEZ_ORACION_1.eaf,glosa,POCO_1,5.233,5.633,0.40000000000000036,12
DIEZ_ORACION_1.eaf,glosa,NIÑO_1,5.633,5.78,0.14700000000000024,4
DIEZ_ORACION_1.eaf,glosa,NIÑO_1,5.78,5.978,0.1979999999999995,6
DIEZ_ORACION_1.eaf,glosa,NIÑO_1,5.978,6.431,0.4530000000000003,14
DIEZ_ORACION_1.eaf,glosa,NIÑO_1,6.431,6.833,0.40200000000000014,12
DIEZ_ORACION_1.eaf,glosa,DIEZ_1,6.833,7.5,0.6669999999999998,20
DIEZ_ORACION_2.eaf,glosa,YO_1,4.57,4.93,0.35999999999999943,11
DIEZ_ORACION_2.eaf,glosa,VER_1,4.93,6.35,1.42,43
DIEZ_ORACION_2.eaf,glosa,IX_1,6.35,8.13,1.7800000000000011,53
DIEZ_ORACION_2.eaf,transicion,TRANSICION,8.13,8.57,0.4399999999999995,13
DIEZ_ORACION_2.eaf,glosa,COLEGIO_1,8.57,9.25,0.6799999999999997,20
DIEZ_ORACION_2.eaf,transicion,TRANSICION,9.25,9.26,0.009999999999999787,0
DIEZ_ORACION_2.eaf,glosa,SOLO_1,9.26,9.59,0.33000000000000007,10
DIEZ_ORACION_2.eaf,transicion,TRANSICION,9.59,9.61,0.019999999999999574,1
DIEZ_ORACION_2.eaf,glosa,SORDO_1,9.61,10.04,0.4299999999999997,13
DIEZ_ORACION_2.eaf,glosa,DIEZ_2,10.04,10.46,0.4200000000000017,13
DIEZ_ORACION_2.eaf,glosa,NADA-MAS_1,10.46,10.8,0.33999999999999986,10
DIFICIL_ORACION_1.eaf,glosa,MATEMATICA_1,1.55,2.08,0.53,16
DIFICIL_ORACION_1.eaf,transicion,TRANSICION,2.08,2.09,0.009999999999999787,0
DIFICIL_ORACION_1.eaf,glosa,DIFICIL_1,2.09,2.89,0.8000000000000003,24
DIFICIL_ORACION_2.eaf,glosa,FUTBOL_1,0.71,1.32,0.6100000000000001,18
DIFICIL_ORACION_2.eaf,glosa,DIFICIL_2,1.32,2.56,1.24,37
DIFICIL_ORACION_3.eaf,glosa,DIFICIL_3,0.62,1.25,0.63,19
DIFICIL_ORACION_3.eaf,glosa,GRABAR_1,1.25,2.31,1.06,32
DINERO_ORACION_1.eaf,glosa,ROBAR_1,1.12,1.55,0.42999999999999994,13
DINERO_ORACION_1.eaf,glosa,DINERO_1,1.55,2.46,0.9099999999999999,27
DINERO_ORACION_2.eaf,glosa,PAGAR_1,0.425,0.589,0.16399999999999998,5
DINERO_ORACION_2.eaf,transicion,TRANSICION,0.589,0.592,0.0030000000000000027,0
DINERO_ORACION_2.eaf,glosa,DINERO_1,0.592,0.878,0.28600000000000003,9
DINERO_ORACION_2.eaf,transicion,TRANSICION,0.878,0.88,0.0020000000000000018,0
DINERO_ORACION_2.eaf,glosa,MISIO_1,0.88,1.65,0.7699999999999999,23
DOCE_ORACION_1.eaf,glosa,YO_1,1.37,2.49,1.12,34
DOCE_ORACION_1.eaf,transicion,TRANSICION,2.49,2.85,0.3599999999999999,11
DOCE_ORACION_1.eaf,glosa,TERMINAR_1,2.85,3.29,0.43999999999999995,13
DOCE_ORACION_1.eaf,glosa,COLEGIO_1,3.29,3.67,0.3799999999999999,11
DOCE_ORACION_1.eaf,glosa,GRADUARSE_1,3.67,4.33,0.6600000000000001,20
DOCE_ORACION_1.eaf,glosa,DOCE_1,4.33,5.09,0.7599999999999998,23
DOCE_ORACION_1.eaf,transicion,TRANSICION,5.09,5.67,0.5800000000000001,17
DOCE_ORACION_1.eaf,glosa,EDAD_1,5.67,6.12,0.4500000000000002,14
DOCE_ORACION_2.eaf,glosa,YO_1,1.42,2.02,0.6000000000000001,18
DOCE_ORACION_2.eaf,transicion,TRANSICION,2.02,2.03,0.009999999999999787,0
DOCE_ORACION_2.eaf,glosa,VER_1,2.03,2.64,0.6100000000000003,18
DOCE_ORACION_2.eaf,glosa,IMPOSIBLE_1,2.64,3.06,0.41999999999999993,13
DOCE_ORACION_2.eaf,transicion,TRANSICION,3.06,3.07,0.009999999999999787,0
DOCE_ORACION_2.eaf,glosa,PENSAR_1,3.07,3.78,0.71,21
DOCE_ORACION_2.eaf,transicion,TRANSICION,3.78,3.787,0.007000000000000117,0
DOCE_ORACION_2.eaf,glosa,VER_1,3.787,3.904,0.11699999999999999,4
DOCE_ORACION_2.eaf,glosa,IX_1,3.904,4.091,0.18700000000000028,6
DOCE_ORACION_2.eaf,glosa,OJOS_1,4.091,4.716,0.625,19
DOCE_ORACION_2.eaf,glosa,HABER_1,4.716,5.628,0.9119999999999999,27
DOCE_ORACION_2.eaf,glosa,DOCE_2,5.628,6.347,0.7190000000000003,22
DOCE_ORACION_3.eaf,glosa,YO_1,1.13,1.25,0.1200000000000001,4
DOCE_ORACION_3.eaf,glosa,VIAJAR_1,1.25,1.76,0.51,15
DOCE_ORACION_3.eaf,transicion,TRANSICION,1.76,1.77,0.010000000000000009,0
DOCE_ORACION_3.eaf,glosa,AVION_1,1.77,2.81,1.04,31
DOCE_ORACION_3.eaf,glosa,DOCE_3,2.81,3.49,0.6800000000000002,20
DOCE_ORACION_3.eaf,transicion,TRANSICION,3.49,3.5,0.009999999999999787,0
DOCE_ORACION_3.eaf,glosa,PAIS_1,3.5,4.69,1.1900000000000004,36
DONDE_ORACION_1.eaf,glosa,DONDE_1,0.62,1.11,0.4900000000000001,15
DONDE_ORACION_1.eaf,transicion,TRANSICION,1.11,1.12,0.010000000000000009,0
DONDE_ORACION_1.eaf,glosa,LUGAR_1,1.12,1.63,0.5099999999999998,15
DONDE_ORACION_1.eaf,glosa,IX_1,1.63,1.75,0.1200000000000001,4
DONDE_ORACION_1.eaf,transicion,TRANSICION,1.75,1.77,0.020000000000000018,1
DONDE_ORACION_1.eaf,glosa,DONDE_1,1.77,2.15,0.3799999999999999,11
DONDE_ORACION_2.eaf,glosa,PENSAR_1,0.85,1.09,0.2400000000000001,7
DONDE_ORACION_2.eaf,transicion,TRANSICION,1.09,1.1,0.010000000000000009,0
DONDE_ORACION_2.eaf,glosa,IR_2,1.1,1.58,0.48,14
DONDE_ORACION_2.eaf,glosa,DONDE_1,1.58,2.03,0.44999999999999973,13
DONDE_ORACION_3.eaf,glosa,YO_1,0.7,1.1,0.40000000000000013,12
DONDE_ORACION_3.eaf,glosa,IX_1,1.1,1.45,0.34999999999999987,10
DONDE_ORACION_3.eaf,glosa,CASA_1,1.45,1.72,0.27,8
DONDE_ORACION_3.eaf,glosa,DONDE_1,1.72,1.98,0.26,8
DONDE_ORACION_3.eaf,glosa,IR_2,1.98,2.5,0.52,16
DONDE_ORACION_3.eaf,glosa,DONDE_1,2.5,2.86,0.3599999999999999,11
DORMIR_ORACION_1.eaf,glosa,YO_1,0.71,1.07,0.3600000000000001,11
DORMIR_ORACION_1.eaf,glosa,TEMPRANO_1,1.07,1.62,0.55,16
DORMIR_ORACION_1.eaf,transicion,TRANSICION,1.62,1.63,0.009999999999999787,0
DORMIR_ORACION_1.eaf,glosa,DORMIR_1,1.63,2.31,0.6800000000000002,20
DORMIR_ORACION_2.eaf,glosa,MI_1,0.72,0.95,0.22999999999999998,7
DORMIR_ORACION_2.eaf,glosa,PERRO_2,0.95,1.58,0.6300000000000001,19
DORMIR_ORACION_2.eaf,glosa,DORMIR_2,1.58,2.67,1.0899999999999999,33
DORMIR_ORACION_3.eaf,glosa,MI_1,0.94,1.23,0.29000000000000004,9
DORMIR_ORACION_3.eaf,glosa,TIA_1,1.23,1.84,0.6100000000000001,18
DORMIR_ORACION_3.eaf,glosa,DORMIR_2,1.84,2.68,0.8400000000000001,25
DOS_ORACION_1.eaf,glosa,IX_1,2.7,3.02,0.31999999999999984,10
DOS_ORACION_1.eaf,transicion,TRANSICION,3.02,3.03,0.009999999999999787,0
DOS_ORACION_1.eaf,glosa,ESPERAR_1,3.03,3.36,0.33000000000000007,10
DOS_ORACION_1.eaf,transicion,TRANSICION,3.36,3.8,0.43999999999999995,13
DOS_ORACION_1.eaf,glosa,QUITAR_1,3.8,4.47,0.6699999999999999,20
DOS_ORACION_1.eaf,transicion,TRANSICION,4.47,4.48,0.010000000000000675,0
DOS_ORACION_1.eaf,glosa,BUSCAR-RECIPENTE_1,4.48,5.33,0.8499999999999996,25
DOS_ORACION_1.eaf,transicion,TRANSICION,5.33,5.34,0.009999999999999787,0
DOS_ORACION_1.eaf,glosa,LLEVAR-RECIPENTE_1,5.34,6.01,0.6699999999999999,20
DOS_ORACION_1.eaf,glosa,DOS_1,6.01,6.52,0.5099999999999998,15
DOS_ORACION_1.eaf,transicion,TRANSICION,6.52,6.53,0.010000000000000675,0
DOS_ORACION_1.eaf,glosa,IX,6.53,6.91,0.3799999999999999,11
DOS_ORACION_1.eaf,transicion,TRANSICION,6.91,6.92,0.009999999999999787,0
DOS_ORACION_1.eaf,glosa,DOS_1,6.92,7.24,0.3200000000000003,10
DOS_ORACION_1.eaf,transicion,TRANSICION,7.24,7.26,0.019999999999999574,1
DOS_ORACION_1.eaf,glosa,IX_1,7.26,7.67,0.41000000000000014,12
EMPEZAR_ORACION_1.eaf,glosa,OYE_1,0.48,0.92,0.44000000000000006,13
EMPEZAR_ORACION_1.eaf,transicion,TRANSICION,0.92,0.93,0.010000000000000009,0
EMPEZAR_ORACION_1.eaf,glosa,YA_1,0.93,1.24,0.30999999999999994,9
EMPEZAR_ORACION_1.eaf,transicion,TRANSICION,1.24,1.25,0.010000000000000009,0
EMPEZAR_ORACION_1.eaf,glosa,CLASE_1,1.25,1.76,0.51,15
EMPEZAR_ORACION_1.eaf,transicion,TRANSICION,1.76,1.77,0.010000000000000009,0
EMPEZAR_ORACION_1.eaf,glosa,EMPEZAR_1,1.77,2.59,0.8199999999999998,25
EMPEZAR_ORACION_2.eaf,glosa,EMPEZAR_2,0.26,0.61,0.35,10
EMPEZAR_ORACION_2.eaf,glosa,CALOR_1,0.61,2.21,1.6,48
ENCONTRAR_ORACION_1.eaf,glosa,OYE_1,0.16,0.6,0.43999999999999995,13
ENCONTRAR_ORACION_1.eaf,glosa,POR-FAVOR_1,0.6,1.27,0.67,20
ENCONTRAR_ORACION_1.eaf,transicion,TRANSICION,1.27,1.3,0.030000000000000027,1
ENCONTRAR_ORACION_1.eaf,glosa,HORA_1,1.3,1.7,0.3999999999999999,12
ENCONTRAR_ORACION_1.eaf,transicion,TRANSICION,1.7,1.72,0.020000000000000018,1
ENCONTRAR_ORACION_1.eaf,glosa,NUEVE_1,1.72,2.15,0.42999999999999994,13
ENCONTRAR_ORACION_1.eaf,glosa,ENCONTRAR_1,2.15,3.01,0.8599999999999999,26
ENCONTRAR_ORACION_2.eaf,glosa,OYE_1,0.54,0.94,0.3999999999999999,12
ENCONTRAR_ORACION_2.eaf,glosa,COLEGIO_1,0.94,1.4,0.45999999999999996,14
ENCONTRAR_ORACION_2.eaf,glosa,IX_1,1.4,1.83,0.43000000000000016,13
ENCONTRAR_ORACION_2.eaf,glosa,ENCONTRAR_2,1.83,2.45,0.6200000000000001,19
ENCONTRAR_ORACION_3.eaf,glosa,YO_1,0.42,0.61,0.19,6
ENCONTRAR_ORACION_3.eaf,glosa,CASUALIDAD_1,0.61,1.24,0.63,19
ENCONTRAR_ORACION_3.eaf,glosa,ENCONTRAR_3,1.24,1.79,0.55,16
ENCONTRAR_ORACION_3.eaf,glosa,CELULAR_1,1.79,2.21,0.41999999999999993,13
ENCONTRAR_ORACION_3.eaf,glosa,FINO_1,2.21,2.67,0.45999999999999996,14
ENGAеAR_ORACION_1.eaf,glosa,POR-FAVOR_1,0.29,0.53,0.24000000000000005,7
ENGAеAR_ORACION_1.eaf,glosa,NO_1,0.53,0.73,0.19999999999999996,6
ENGAеAR_ORACION_1.eaf,glosa,YO_1,0.73,0.9,0.17000000000000004,5
ENGAеAR_ORACION_1.eaf,glosa,NO_2,0.9,1.06,0.16000000000000003,5
ENGAеAR_ORACION_1.eaf,glosa,QUERER_1,1.06,1.28,0.21999999999999997,7
ENGAеAR_ORACION_1.eaf,transicion,TRANSICION,1.28,1.29,0.010000000000000009,0
ENGAеAR_ORACION_1.eaf,glosa,YO_1,1.29,1.36,0.07000000000000006,2
ENGAеAR_ORACION_1.eaf,glosa,ENGAÑAR_1,1.36,1.72,0.3599999999999999,11
ENGAеAR_ORACION_1.eaf,glosa,POR FAVOR_1,1.72,2.28,0.5599999999999998,17
ENGAеAR_ORACION_2.eaf,glosa,YO_1,0.01,0.2,0.19,6
ENGAеAR_ORACION_2.eaf,glosa,FACIL_1,0.2,0.64,0.44,13
ENGAеAR_ORACION_2.eaf,glosa,ENGAÑAR_2,0.64,1.36,0.7200000000000001,22
ENGORDAR_ORACION_1.eaf,glosa,IX_1,0.73,0.84,0.10999999999999999,3
ENGORDAR_ORACION_1.eaf,glosa,CAMBIAR_1,0.84,1.43,0.59,18
ENGORDAR_ORACION_1.eaf,glosa,ENGORDAR_1,1.43,1.97,0.54,16
ENTENDER_ORACION_1.eaf,glosa,AH-YA_1,0.78,1.41,0.6299999999999999,19
ENTENDER_ORACION_1.eaf,glosa,ENTENDER_1,1.41,2.72,1.3100000000000003,39
ENTENDER_ORACION_2.eaf,glosa,POR-FAVOR_1,0.58,0.82,0.24,7
ENTENDER_ORACION_2.eaf,glosa,ATENCION_1,0.82,1.37,0.5500000000000002,17
ENTENDER_ORACION_2.eaf,transicion,TRANSICION,1.37,1.39,0.019999999999999796,1
ENTENDER_ORACION_2.eaf,glosa,ENTENDER_2,1.39,2.45,1.0600000000000003,32
ENTRAR_ORACION_1.eaf,glosa,YO_1,0.36,0.54,0.18000000000000005,5
ENTRAR_ORACION_1.eaf,glosa,ENTRAR_1,0.54,1.6,1.06,32
ENTRAR_ORACION_1.eaf,glosa,COLEGIO_1,1.6,2.46,0.8599999999999999,26
ENTRAR_ORACION_2.eaf,glosa,OYE_1,0.3,0.5,0.2,6
ENTRAR_ORACION_2.eaf,glosa,POR-FAVOR_1,0.5,0.98,0.48,14
ENTRAR_ORACION_2.eaf,glosa,ENTRAR_2,0.98,1.92,0.94,28
ESCONDER_ORACION_1.eaf,glosa,OYE_1,1.15,1.53,0.3800000000000001,11
ESCONDER_ORACION_1.eaf,glosa,POR-FAVOR_1,1.53,2.15,0.6199999999999999,19
ESCONDER_ORACION_1.eaf,glosa,IX_1,2.15,2.71,0.56,17
ESCONDER_ORACION_1.eaf,transicion,TRANSICION,2.71,2.72,0.010000000000000231,0
ESCONDER_ORACION_1.eaf,glosa,ESCONDER_1,2.72,3.92,1.1999999999999997,36
ESPERAR_ORACION_1.eaf,glosa,OYE_1,0.01,0.28,0.27,8
ESPERAR_ORACION_1.eaf,glosa,YO_1,0.28,0.58,0.29999999999999993,9
ESPERAR_ORACION_1.eaf,glosa,IX_1,0.58,0.94,0.36,11
ESPERAR_ORACION_1.eaf,transicion,TRANSICION,0.94,0.95,0.010000000000000009,0
ESPERAR_ORACION_1.eaf,glosa,TIEMPO_1,0.95,1.25,0.30000000000000004,9
ESPERAR_ORACION_1.eaf,transicion,TRANSICION,1.25,1.26,0.010000000000000009,0
ESPERAR_ORACION_1.eaf,glosa,UNO_1,1.26,1.62,0.3600000000000001,11
ESPERAR_ORACION_1.eaf,transicion,TRANSICION,1.62,1.63,0.009999999999999787,0
ESPERAR_ORACION_1.eaf,glosa,ESPERAR_1,1.63,1.99,0.3600000000000001,11
ESPERAR_ORACION_2.eaf,glosa,OYE_1,0.0,0.18,0.18,5
ESPERAR_ORACION_2.eaf,glosa,TARDE_1,0.18,0.71,0.53,16
ESPERAR_ORACION_2.eaf,transicion,TRANSICION,0.71,0.74,0.030000000000000027,1
ESPERAR_ORACION_2.eaf,glosa,YO_1,0.74,1.07,0.33000000000000007,10
ESPERAR_ORACION_2.eaf,transicion,TRANSICION,1.07,1.082,0.01200000000000001,0
ESPERAR_ORACION_2.eaf,glosa,ESPERAR_2,1.082,1.445,0.363,11
ESPERAR_ORACION_2.eaf,glosa,ESPERAR_2,1.445,2.048,0.603,18
ESPERAR_ORACION_2.eaf,transicion,TRANSICION,2.048,2.05,0.0019999999999997797,0
ESPERAR_ORACION_2.eaf,glosa,ESPERAR_2,2.05,3.1,1.0500000000000003,32
ESPERAR_ORACION_3.eaf,glosa,OYE_1,0.48,0.9,0.42000000000000004,13
ESPERAR_ORACION_3.eaf,glosa,YO_1,0.9,1.27,0.37,11
ESPERAR_ORACION_3.eaf,transicion,TRANSICION,1.27,1.29,0.020000000000000018,1
ESPERAR_ORACION_3.eaf,glosa,ESPERAR_3,1.29,1.46,0.16999999999999993,5
ESPERAR_ORACION_3.eaf,glosa,YO_1,1.46,1.6,0.14000000000000012,4
ESPERAR_ORACION_3.eaf,glosa,IX_1,1.6,2.03,0.4299999999999997,13
ESPERAR_ORACION_3.eaf,glosa,IX_1,2.03,2.21,0.18000000000000016,5
ESPERAR_ORACION_3.eaf,glosa,ESPERAR_3,2.21,2.63,0.41999999999999993,13
ESPERAR_ORACION_4.eaf,glosa,LLAMAR_1,0.61,1.04,0.43000000000000005,13
ESPERAR_ORACION_4.eaf,glosa,ESPERAR_4,1.04,2.41,1.37,41
ESTAR-BIEN_ORACION_1.eaf,glosa,IX_1,0.096,0.316,0.22,7
ESTAR-BIEN_ORACION_1.eaf,transicion,TRANSICION,0.316,0.324,0.008000000000000007,0
ESTAR-BIEN_ORACION_1.eaf,glosa,ENFERMO_1,0.324,0.921,0.597,18
ESTAR-BIEN_ORACION_1.eaf,glosa,SICK_1,0.921,1.567,0.6459999999999999,19
ESTAR-BIEN_ORACION_1.eaf,glosa,QUE_1,1.567,1.815,0.248,7
ESTAR-BIEN_ORACION_1.eaf,transicion,TRANSICION,1.815,1.887,0.07200000000000006,2
ESTAR-BIEN_ORACION_1.eaf,glosa,YO_1,1.887,2.208,0.3210000000000002,10
ESTAR-BIEN_ORACION_1.eaf,glosa,ESTAR-BIEN_1,2.208,3.735,1.5269999999999997,46
ESTAR-BIEN_ORACION_2.eaf,glosa,IX_1,1.108,1.299,0.19099999999999984,6
ESTAR-BIEN_ORACION_2.eaf,glosa,ABUELO_1,1.299,1.68,0.381,11
ESTAR-BIEN_ORACION_2.eaf,transicion,TRANSICION,1.68,1.684,0.0040000000000000036,0
ESTAR-BIEN_ORACION_2.eaf,glosa,HOSPITAL_1,1.684,2.194,0.51,15
ESTAR-BIEN_ORACION_2.eaf,glosa,IX_1,2.194,2.442,0.24800000000000022,7
ESTAR-BIEN_ORACION_2.eaf,glosa,ESTAR-BIEN_1,2.442,4.065,1.6230000000000002,49
